true_n,predicted_n,absolute_error
2.5703205306007035,2.735744871449875,0.16542434084917135
1.9305385370013184,2.4567430659175984,0.52620452891628
2.284671688809412,2.442102991236012,0.15743130242660008
2.628967178913245,2.428471922317665,0.20049525659557998
2.993047733608053,2.3885611957984207,0.6044865378096325
1.8480139463032448,2.405850168683716,0.5578362223804711
1.995457907746533,2.495821961475684,0.5003640537291507
2.0359116324016293,2.5628831005024093,0.52697146810078
2.839204500437851,2.466016558044518,0.3731879423933333
2.6111848198296093,2.5089294311719295,0.1022553886576798
1.6863363725666771,2.3484059609304038,0.6620695883637266
1.8770265501991263,2.489703012962284,0.6126764627631578
2.0046655805470723,2.059915010200742,0.05524942965366986
2.57392588207372,2.385286249426822,0.18863963264689776
1.3488016953561834,2.1736166258444523,0.8248149304882688
2.091006619162282,2.2347773818922207,0.14377076272993872
2.6574158381287742,2.3938106934288133,0.263605144699961
2.0546346278720944,2.484203466163869,0.4295688382917744
1.7248941505511135,2.244888561107039,0.5199944105559255
2.115782093315276,2.39528479841112,0.2795027050958443
2.8052597666336023,2.508513028125929,0.2967467385076734
2.760021847251468,2.49140252604664,0.26861932120482823
2.937,1.782046310510907,1.1549536894890928
1.6833974020493243,2.276520306211367,0.5931229041620427
2.34129457186125,2.2074454922329694,0.13384907962828052
1.7443461202094723,2.346343896278135,0.6019977760686626
2.55225849145418,2.4319800407539027,0.12027845070027743
3.0954474969019974,2.3442462676986175,0.7512012292033798
3.047319715344662,2.5040680650202685,0.5432516503243936
1.8624804563420767,2.472068663397936,0.6095882070558591
2.886690331668426,2.361201674895527,0.5254886567728989
1.694297337243635,2.3254699575741005,0.6311726203304655
1.761836450900671,2.497061852130568,0.7352254012298969
2.6405341329726504,2.3499559316576826,0.2905782013149678
2.139286723469437,2.428022306678159,0.28873558320872217
3.7365877677042776,2.4706128601944233,1.2659749075098543
3.270082447606965,2.575638288035929,0.6944441595710362
2.447520886920331,2.4412649096651524,0.006255977255178458
1.6055763030394408,2.405811631436772,0.8002353283973314
2.5606161505174847,2.4149974912102716,0.14561865930721307
2.133187575675888,2.43585518743932,0.3026676117634324
1.8200047001166375,2.3483917661981346,0.5283870660814971
2.7419261516639706,2.292536494231591,0.4493896574323797
1.4527661380206895,2.334293780455622,0.8815276424349325
2.7717995071037325,2.3815984211469563,0.39020108595677616
2.4383840752964696,2.2746396280297914,0.16374444726667825
3.080279051136438,2.1985360263151064,0.8817430248213318
2.118739565022981,2.1876145412267185,0.0688749762037375
2.2999144097370414,2.604134410197238,0.3042200004601967
2.16689236820437,2.4564977531638137,0.28960538495944377
2.1650315498160326,2.058462558052999,0.1065689917630337
2.6227538567901387,2.2998460535762457,0.322907803213893
3.1949030159327774,2.435819411422261,0.7590836045105163
2.540746206204933,2.2998460535762457,0.24090015262868736
1.7530487353175568,2.321780009025204,0.5687312737076473
1.966568907856096,2.2998460535762457,0.33327714572014977
2.23500709859113,2.405563855863386,0.17055675727225594
2.586121452807192,2.5340669157583453,0.05205453704884677
2.8029338311391405,2.5397461186704566,0.2631877124686839
2.692592056575061,2.4960574951627454,0.1965345614123155
2.0804505719554665,2.4049970846360402,0.3245465126805738
2.2339691678496973,2.3559151322439815,0.12194596439428418
1.840598392832028,2.2919571254844744,0.4513587326524464
2.159535164130661,2.3889702338806384,0.2294350697499774
2.1775483887973843,2.1296932967700575,0.04785509202732685
2.1343067065659507,2.3366850140004654,0.20237830743451468
1.827340680995595,2.2998460535762457,0.47250537258065073
2.6077204125289493,2.2998460535762457,0.30787435895270354
1.9257310803901917,2.3178534835544244,0.39212240316423275
1.2906363342459846,2.4804531150761484,1.1898167808301638
2.542674708057028,2.1771316496591604,0.3655430583978676
1.5584721487434057,2.2998460535762457,0.74137390483284
2.0321156566428926,2.42424552424809,0.3921298676051972
2.51641771102111,2.3620133771474237,0.15440433387368646
1.9881924867997889,2.8343568213234356,0.8461643345236467
1.9874369754965984,2.2706372235640817,0.28320024806748334
2.4617457355707,2.3702418696062666,0.09150386596443338
2.149425217906029,2.336798190693645,0.18737297278761567
2.53086898603616,2.4446553636219175,0.08621362241424269
1.4812329451363526,2.1957247712266774,0.7144918260903248
1.8323987994597912,2.6508347507372867,0.8184359512774955
2.4715723473859823,2.2560575444582995,0.21551480292768277
2.406170525930117,2.3772968303855295,0.02887369554458763
2.206675000537529,2.2838307738905863,0.07715577335305746
2.712493599937458,2.330493921514684,0.3819996784227744
2.52876071401577,2.451818209515126,0.07694250450064422
2.9984179714337427,2.600193806916055,0.39822416451768783
2.899202282979875,2.2998460535762457,0.5993562294036292
2.8552864417822383,2.1482631629096245,0.7070232788726138
2.417812357181898,2.425792722985805,0.007980365803907041
1.966885646826695,2.461333959156718,0.49444831233002273
1.147820929940558,2.2987899712208235,1.1509690412802656
2.748067346907527,2.4563545947330385,0.29171275217448844
3.0622663029952526,2.5370936700147313,0.5251726329805213
2.13715642884962,2.3662064751166985,0.2290500462670786
1.6727433887715704,2.2149079210081393,0.5421645322365689
3.0326836930425127,2.2617724856433843,0.7709112073991284
2.098440165628268,2.2733764576257895,0.17493629199752148
2.937,1.782046310510907,1.1549536894890928
1.7598139764046747,2.3781109591635072,0.6182969827588325
2.209262597731823,2.4051412614811656,0.1958786637493426
1.7416651624050414,2.31395569168148,0.5722905292764386
3.386967357765518,2.2443722306727616,1.1425951270927563
2.4630072229901625,2.4099135827112397,0.05309364027892283
2.8632846943836268,2.281868865748939,0.5814158286346878
2.9983483349168263,2.263563645462976,0.7347846894538503
1.7484075046494665,2.2998460535762457,0.5514385489267792
2.5643482597956946,2.300112940258238,0.2642353195374567
2.2281722195551703,2.4280063039949726,0.19983408443980233
2.687860903321482,2.434878375573913,0.252982527747569
2.146040942239447,2.4711536453143434,0.32511270307489637
2.226855682177582,2.3154502527809675,0.08859457060338549
2.507366658378208,2.294757153665629,0.21260950471257933
1.5784205881603102,2.662953732066013,1.0845331439057029
2.2652943021057665,2.181057264366437,0.08423703773932933
1.0366280336496585,2.4397240116959615,1.403095978046303
1.824148929794852,2.2159340963767393,0.3917851665818872
1.95203654818134,2.3723250170792074,0.4202884688978674
1.874268986597662,2.467122882821533,0.592853896223871
1.7681783784791842,2.2998460535762457,0.5316676750970615
2.788009298936052,2.3074995688956195,0.4805097300404326
2.56212926338866,2.354503735891087,0.2076255274975729
2.458347258126369,2.492994138340513,0.03464688021414419
2.303073133592966,2.275589424173712,0.027483709419254154
1.934125783774075,2.539551589790171,0.6054258060160957
1.9507470139108165,2.3585429349170832,0.4077959210062667
2.1464625477090973,2.4991052301581096,0.3526426824490123
2.730045513855738,2.226242067180935,0.5038034466748029
1.000296298788009,1.782046310510907,0.7817500117228979
1.958783047210817,2.2521112183606498,0.2933281711498328
2.1696273003615496,2.2998460535762457,0.13021875321469611
2.404963748280609,2.6226744347123896,0.2177106864317806
1.799367620618583,2.314772143163826,0.5154045225452433
1.9779644234523504,2.5420482280393126,0.5640838045869623
3.3619249866357115,2.2268336746159965,1.135091312019715
3.240981853512671,2.4032690719396785,0.8377127815729923
1.771785522091595,2.2998460535762457,0.5280605314846507
3.486561474671108,2.155603681374544,1.3309577932965642
1.7866980872402622,2.3311896796799956,0.5444915924397333
2.1920109208232827,2.209625641115408,0.017614720292125075
2.313593442309366,2.393522214197079,0.07992877188771308
1.4465719730403723,2.077917905114228,0.6313459320738555
3.140173650381352,2.322195785467812,0.8179778649135403
1.546128054379763,2.2918443026458273,0.7457162482660642
2.274911838790932,1.782046310510907,0.49286552828002517
2.755206859703969,2.2998460535762457,0.45536080612772345
2.219033394817921,2.2342748062300184,0.015241411412097339
2.158225615058432,2.5875583750744955,0.42933276001606346
2.224248003593594,2.5551653833169343,0.33091737972334023
1.5942159643519198,2.4932498208635003,0.8990338565115805
2.243817271630416,2.4943369645116578,0.2505196928812419
2.001440657499602,2.425826014583616,0.4243853570840139
2.961549459318327,2.4059335936034665,0.5556158657148607
2.0744614221639885,2.4179878065548435,0.3435263843908549
2.431752774055043,2.5600826156895438,0.12832984163450067
1.316472826903043,2.4253784253840878,1.1089055984810448
2.086006113254492,2.3900216001273513,0.3040154868728595
2.027402100157538,2.3088552888792333,0.2814531887216951
2.7062724890043555,2.312650680276873,0.3936218087274823
3.1192493866793765,2.15877688130059,0.9604725053787866
2.043939480562842,2.4705116509885863,0.42657217042574436
3.232707582354264,2.381844353790401,0.8508632285638629
1.8439539399159317,2.1969526357691036,0.3529986958531719
2.2672890370780614,2.3266464928788095,0.05935745580074814
1.9709454232809007,2.2998460535762457,0.328900630295345
3.498051791801576,2.5076320071125147,0.9904197846890614
3.0690859280811567,2.2619017541760758,0.8071841739050809
2.384992718184993,2.454769185900565,0.06977646771557211
1.6415593740710603,2.239238719973632,0.5976793459025718
1.8810419604053643,2.5105915223510515,0.6295495619456872
2.562069618840262,2.2998460535762457,0.26222356526401613
2.292304683540634,1.9684051700186274,0.32389951352200663
2.1711574090403034,2.345748072346627,0.17459066330632345
2.461786316284688,2.2998460535762457,0.16194026270844208
1.722692335671202,2.241202888505935,0.5185105528347329
1.596001392371128,2.4379147729933908,0.8419133806222627
2.515939648623837,2.2219238365335308,0.29401581209030603
3.3575602683999124,2.401970726422015,0.9555895419778975
2.5143755683366487,2.4237768807319044,0.09059868760474421
3.131054207459115,2.387999486446671,0.7430547210124439
1.452599713048237,2.3252039149627337,0.8726042019144966
3.588908105036082,2.2998460535762457,1.2890620514598363
2.262547223781493,2.38419593688998,0.1216487131084869
2.8017387824393305,2.2998460535762457,0.5018927288630848
1.792081780471404,2.374577646912687,0.5824958664412829
2.4787508169597,2.471541052150285,0.007209764809414931
3.6044699635515793,2.339706705501586,1.2647632580499932
2.467525675066038,2.294517788973865,0.1730078860921731
3.07846487807076,2.315563105066106,0.7629017730046539
3.011408235917222,2.729909561472949,0.2814986744442729
1.819938744539572,2.407917602294701,0.587978857755129
2.0729994163164323,2.349374381688039,0.2763749653716068
3.140947164603357,2.4630456541462973,0.6779015104570596
1.998336293297157,2.4048518647710537,0.40651557147389683
3.0290076536766377,2.275178977415728,0.7538286762609099
1.5436535138755991,2.2998460535762457,0.7561925397006466
2.0558661090502515,2.284486028040104,0.22861991898985234
2.0252753086355963,2.29021986695647,0.2649445583208738
1.000296298788009,1.782046310510907,0.7817500117228979
3.151855542327141,2.4032701956643994,0.7485853466627415
3.1995909587107905,2.379697591924211,0.8198933667865793
2.170758050622997,2.356422984099518,0.18566493347652102
1.828561724941476,2.2972483601149563,0.4686866351734802
2.627162604100307,2.292431823673378,0.33473078042692883
2.01912896366466,2.324226260574971,0.30509729691031096
2.225183102114344,2.3815249801388205,0.15634187802447652
1.883814026873762,2.4056754874488604,0.5218614605750984
2.7125323326228243,2.2263376973325903,0.486194635290234
2.5639222785159177,2.17226011386046,0.3916621646554579
1.859184604347265,2.2998460535762457,0.44066144922898065
2.142967017979625,2.2998460535762457,0.15687903559662075
3.085131591446015,2.2857263275942143,0.7994052638518006
3.1171674647261614,2.4411644578252383,0.6760030069009231
2.720864583198893,2.3627254469101695,0.3581391362887234
2.155907836515384,2.2160935628883713,0.06018572637298725
2.725128643466689,2.341695103066465,0.38343354040022426
1.708761146720799,2.2998460535762457,0.5910849068554467
1.925885072931572,2.36766395028629,0.441778877354718
2.1796830013651998,2.455187016936489,0.27550401557128934
2.119247631939202,2.2998460535762457,0.18059842163704376
3.5000415080077856,2.3976778242962182,1.1023636837115673
1.3469186090018457,2.274979736942109,0.9280611279402635
3.1115984482108625,2.2998460535762457,0.8117523946346168
2.554565518467593,2.20925090977991,0.34531460868768304
1.3008964469048818,1.782046310510907,0.4811498636060252
2.78876069774446,2.4356200634552594,0.3531406342892005
1.863753803467398,2.338318590372385,0.47456478690498693
1.8293109439306312,2.1050772755180733,0.2757663315874421
1.0505734925967294,2.2962810882356486,1.2457075956389192
2.3310278204160704,2.3837108359559713,0.05268301553990096
3.178665580172341,2.3332544457997035,0.8454111343726374
2.301233165879129,2.364344661535292,0.06311149565616292
1.8907866827342852,2.3946337818667343,0.5038470991324491
1.6182007888867758,2.2998460535762457,0.68164526468947
2.33018951523648,2.3091011483060226,0.021088366930457347
2.0311431546541785,2.613490399349071,0.5823472446948923
1.4301261333742346,2.5426891406677674,1.1125630072935329
1.920905737563264,2.4411807163775183,0.5202749788142542
3.169185014143679,2.383452167208452,0.7857328469352267
2.660851677856216,2.440806215944698,0.2200454619115182
2.59859961760978,2.381659035644045,0.21694058196573485
1.606464613932214,2.3679123172237557,0.7614477032915417
2.753293815896728,2.2998460535762457,0.45344776232048245
2.3305564264710803,2.4666352106902405,0.1360787842191602
2.586329519323619,2.650909954425592,0.06458043510197298
2.309525538923905,2.457970451091797,0.1484449121678919
2.3311741687981877,2.2998460535762457,0.03132811522194201
3.7160180993495016,2.3070316388260173,1.4089864605234843
3.403180023509893,2.150078849218784,1.2531011742911091
2.6638607388191398,2.3220578308476716,0.3418029079714682
2.8328114365507915,2.513400048932073,0.31941138761871857
1.7167291060867689,2.5105915223510515,0.7938624162642827
2.7419470450149737,2.207912311977821,0.5340347330371529
1.8185589642884104,2.470974104893255,0.6524151406048446
1.82472601101551,2.1279885250043513,0.3032625139888414
2.516703753845672,2.624845603467294,0.10814184962162221
2.998734130209216,2.2998460535762457,0.6988880766329704
2.3312396384696075,2.536718835825698,0.20547919735609055
2.3954966711983245,2.5067589201514884,0.11126224895316383
2.2783364738172858,2.0806972454796293,0.19763922833765646
1.922625985185695,2.0005138037121366,0.07788781852644155
2.0221815539554173,2.4872024186640744,0.4650208647086571
3.505982694042073,2.5657315496731625,0.9402511443689106
1.8539062903568968,2.467210930522,0.6133046401651032
2.6932895532768155,2.340542227374869,0.3527473259019467
1.7435877528275403,2.4472642942631277,0.7036765414355874
1.891538379528653,2.1276794093328375,0.2361410298041846
1.8312640063334855,2.1938618952689874,0.36259788893550193
2.4298734761446714,2.2941088332355135,0.1357646429091579
2.2507388607068046,2.5450902494174175,0.29435138871061284
2.49373234126592,2.352944068328356,0.14078827293756424
2.0676040134738747,2.2998460535762457,0.23224204010237104
2.621337168081894,2.444287894494203,0.1770492735876914
2.141815846632249,2.4305450232573604,0.28872917662511144
0.9414935785041794,2.5331337211370313,1.591640142632852
2.366100697902379,2.2998460535762457,0.06625464432613315
2.1063303292902638,2.5270771905008385,0.4207468612105747
1.844735822778494,2.1727885145807675,0.3280526918022735
2.2034169267198327,2.2998460535762457,0.09642912685641303
2.506831002753337,2.2728129513045356,0.2340180514488015
1.4673,1.782046310510907,0.31474631051090696
1.7786315222212483,2.319378018655821,0.5407464964345725
2.4569682844157863,2.6281632379927102,0.17119495357692394
3.610299100368478,2.248002412675967,1.362296687692511
2.855518844655178,2.2162406081854504,0.6392782364697274
1.850846940975226,2.5656297915719906,0.7147828505967646
2.0235568671242508,2.5155338353557273,0.4919769682314765
3.213553911149197,2.350669997709134,0.8628839134400632
2.846304441277175,2.3088413926449802,0.537463048632195
2.3723801146073447,2.3529834355533765,0.019396679053968136
1.8369860523422328,2.2998460535762457,0.46286000123401294
2.887721935495489,2.2569377987154975,0.6307841367799916
1.7957941826176984,2.3838835205276405,0.5880893379099421
2.33875122460905,2.2829066709111263,0.055844553697923516
2.744228356397757,2.052901278903875,0.6913270774938822
1.947744770951904,2.399275224419905,0.45153045346800114
2.3948458653553284,2.415560580930838,0.020714715575509413
2.40588048949407,2.144895168603878,0.260985320890192
3.360148432588768,2.2381701234119644,1.1219783091768036
2.22489257734198,2.3965214882566968,0.17162891091471666
2.4567793150285984,2.3745511437870643,0.08222817124153403
1.5470803790994072,2.2998460535762457,0.7527656744768385
1.4986891091426509,2.4432668706754646,0.9445777615328137
2.7543857822498925,2.2998460535762457,0.4545397286736468
2.2081624406854465,2.590418547999724,0.3822561073142774
2.1825691314493243,2.4869979704305916,0.30442883898126727
2.7171608919773207,2.4552034896692025,0.26195740230811815
2.5906338302844243,2.488798569593022,0.10183526069140214
2.1022592271742893,2.3401266775639327,0.2378674503896434
3.1486865749496054,2.3955425537407917,0.7531440212088136
